Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Shenyang,PM2.5 - Principal,2019-01-01 01:00 AM,2019,01,01,01,68.1,158,Unhealthy,65.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 02:00 AM,2019,01,01,02,84.1,166,Unhealthy,100.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 03:00 AM,2019,01,01,03,89.0,168,Unhealthy,94.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 04:00 AM,2019,01,01,04,93.3,171,Unhealthy,98.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 05:00 AM,2019,01,01,05,117.2,183,Unhealthy,141.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 06:00 AM,2019,01,01,06,145.6,198,Unhealthy,174.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 07:00 AM,2019,01,01,07,167.8,218,Very Unhealthy,190.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 08:00 AM,2019,01,01,08,172.4,223,Very Unhealthy,177.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 09:00 AM,2019,01,01,09,178.7,229,Very Unhealthy,185.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 10:00 AM,2019,01,01,10,181.8,232,Very Unhealthy,185.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 11:00 AM,2019,01,01,11,164.4,215,Very Unhealthy,147.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 12:00 PM,2019,01,01,12,109.7,179,Unhealthy,55.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 01:00 PM,2019,01,01,13,71.8,159,Unhealthy,34.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 02:00 PM,2019,01,01,14,51.4,140,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 03:00 PM,2019,01,01,15,43.7,121,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 04:00 PM,2019,01,01,16,40.3,113,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 05:00 PM,2019,01,01,17,34.6,98,Moderate,29.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 06:00 PM,2019,01,01,18,31.3,91,Moderate,28.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 07:00 PM,2019,01,01,19,35.6,101,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 08:00 PM,2019,01,01,20,34.8,99,Moderate,34.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 09:00 PM,2019,01,01,21,35.3,100,Moderate,36.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 10:00 PM,2019,01,01,22,42.1,117,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-01 11:00 PM,2019,01,01,23,49.5,135,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-02 12:00 AM,2019,01,02,00,55.2,150,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-02 01:00 AM,2019,01,02,01,57.1,152,Unhealthy,59.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-02 02:00 AM,2019,01,02,02,65.0,156,Unhealthy,73.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-02 03:00 AM,2019,01,02,03,77.0,162,Unhealthy,89.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-02 04:00 AM,2019,01,02,04,86.5,167,Unhealthy,96.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-02 05:00 AM,2019,01,02,05,99.7,174,Unhealthy,113.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2019-01-02 06:00 AM,2019,01,02,06,107.8,178,Unhealthy,116.0,UG/M3,1 Hr,Valid
