Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Shanghai,PM2.5 - Principal,2013-01-01 01:00 AM,2013,01,01,01,71.7,159,Unhealthy,70.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 02:00 AM,2013,01,01,02,73.3,160,Unhealthy,76.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 03:00 AM,2013,01,01,03,72.8,160,Unhealthy,72.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 04:00 AM,2013,01,01,04,74.5,161,Unhealthy,78.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 05:00 AM,2013,01,01,05,75.0,161,Unhealthy,77.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 06:00 AM,2013,01,01,06,75.5,161,Unhealthy,78.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 07:00 AM,2013,01,01,07,75.6,161,Unhealthy,77.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 08:00 AM,2013,01,01,08,76.2,162,Unhealthy,80.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 09:00 AM,2013,01,01,09,76.2,162,Unhealthy,76.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 10:00 AM,2013,01,01,10,76.0,162,Unhealthy,74.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 11:00 AM,2013,01,01,11,76.0,162,Unhealthy,76.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 12:00 PM,2013,01,01,12,74.2,161,Unhealthy,66.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 01:00 PM,2013,01,01,13,69.0,158,Unhealthy,58.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 02:00 PM,2013,01,01,14,60.5,154,Unhealthy,50.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 03:00 PM,2013,01,01,15,55.0,149,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 04:00 PM,2013,01,01,16,52.6,143,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 05:00 PM,2013,01,01,17,53.1,144,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 06:00 PM,2013,01,01,18,56.2,151,Unhealthy,61.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 07:00 PM,2013,01,01,19,57.7,152,Unhealthy,60.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 08:00 PM,2013,01,01,20,79.6,163,Unhealthy,101.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 09:00 PM,2013,01,01,21,98.8,173,Unhealthy,118.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 10:00 PM,2013,01,01,22,111.9,180,Unhealthy,125.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-01 11:00 PM,2013,01,01,23,123.9,186,Unhealthy,136.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-02 12:00 AM,2013,01,02,00,118.9,184,Unhealthy,114.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-02 01:00 AM,2013,01,02,01,104.9,177,Unhealthy,91.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-02 02:00 AM,2013,01,02,02,102.0,175,Unhealthy,99.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2013-01-02 03:00 AM,2013,01,02,03,95.5,172,Unhealthy,89.0,UG/M3,1 Hr,Valid
