Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Shenyang,PM2.5 - Principal,2018-01-01 01:00 AM,2018,01,01,01,150.4,200,Unhealthy,145.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 02:00 AM,2018,01,01,02,149.2,199,Unhealthy,148.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 03:00 AM,2018,01,01,03,165.6,216,Very Unhealthy,182.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 04:00 AM,2018,01,01,04,173.3,224,Very Unhealthy,181.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 05:00 AM,2018,01,01,05,159.6,210,Very Unhealthy,146.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 06:00 AM,2018,01,01,06,153.8,204,Very Unhealthy,148.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 07:00 AM,2018,01,01,07,117.4,183,Unhealthy,81.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 08:00 AM,2018,01,01,08,109.7,179,Unhealthy,102.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 09:00 AM,2018,01,01,09,94.3,171,Unhealthy,79.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 10:00 AM,2018,01,01,10,70.1,159,Unhealthy,46.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 11:00 AM,2018,01,01,11,51.5,140,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 12:00 PM,2018,01,01,12,47.2,130,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 01:00 PM,2018,01,01,13,46.1,127,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 02:00 PM,2018,01,01,14,43.5,121,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 03:00 PM,2018,01,01,15,37.7,106,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 04:00 PM,2018,01,01,16,33.8,97,Moderate,30.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 05:00 PM,2018,01,01,17,30.9,91,Moderate,28.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 06:00 PM,2018,01,01,18,30.9,91,Moderate,31.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 07:00 PM,2018,01,01,19,36.9,104,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 08:00 PM,2018,01,01,20,46.9,129,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 09:00 PM,2018,01,01,21,45.9,127,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 10:00 PM,2018,01,01,22,54.9,149,Unhealthy for Sensitive Groups,64.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-01 11:00 PM,2018,01,01,23,43.9,122,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 12:00 AM,2018,01,02,00,38.9,109,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 01:00 AM,2018,01,02,01,33.4,96,Moderate,28.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 02:00 AM,2018,01,02,02,24.2,76,Moderate,15.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 03:00 AM,2018,01,02,03,23.6,75,Moderate,23.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 04:00 AM,2018,01,02,04,19.8,67,Moderate,16.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 05:00 AM,2018,01,02,05,22.4,73,Moderate,25.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 06:00 AM,2018,01,02,06,24.7,77,Moderate,27.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 07:00 AM,2018,01,02,07,25.3,79,Moderate,26.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 08:00 AM,2018,01,02,08,25.1,78,Moderate,25.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 09:00 AM,2018,01,02,09,24.0,76,Moderate,23.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 10:00 AM,2018,01,02,10,31.5,92,Moderate,39.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 11:00 AM,2018,01,02,11,33.7,96,Moderate,36.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 12:00 PM,2018,01,02,12,28.8,86,Moderate,24.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 01:00 PM,2018,01,02,13,26.9,82,Moderate,25.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 02:00 PM,2018,01,02,14,26.9,82,Moderate,27.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 03:00 PM,2018,01,02,15,25.9,80,Moderate,25.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 04:00 PM,2018,01,02,16,27.8,84,Moderate,30.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 05:00 PM,2018,01,02,17,25.3,79,Moderate,22.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 06:00 PM,2018,01,02,18,27.3,83,Moderate,30.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 07:00 PM,2018,01,02,19,29.8,88,Moderate,33.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 08:00 PM,2018,01,02,20,33.3,96,Moderate,38.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 09:00 PM,2018,01,02,21,46.5,128,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 10:00 PM,2018,01,02,22,46.7,129,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-02 11:00 PM,2018,01,02,23,50.3,137,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 12:00 AM,2018,01,03,00,51.2,140,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 01:00 AM,2018,01,03,01,55.1,149,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 02:00 AM,2018,01,03,02,51.0,139,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 03:00 AM,2018,01,03,03,37.5,106,Unhealthy for Sensitive Groups,24.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 04:00 AM,2018,01,03,04,29.7,88,Moderate,22.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 05:00 AM,2018,01,03,05,26.3,81,Moderate,23.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 06:00 AM,2018,01,03,06,22.1,72,Moderate,18.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 07:00 AM,2018,01,03,07,20.0,68,Moderate,18.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 08:00 AM,2018,01,03,08,20.0,68,Moderate,20.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 09:00 AM,2018,01,03,09,23.5,75,Moderate,27.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 10:00 AM,2018,01,03,10,26.7,82,Moderate,30.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 11:00 AM,2018,01,03,11,29.8,88,Moderate,33.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 12:00 PM,2018,01,03,12,25.4,79,Moderate,21.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 01:00 PM,2018,01,03,13,26.2,81,Moderate,27.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 02:00 PM,2018,01,03,14,21.1,70,Moderate,16.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 03:00 PM,2018,01,03,15,18.5,64,Moderate,16.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 04:00 PM,2018,01,03,16,22.7,73,Moderate,27.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 05:00 PM,2018,01,03,17,22.3,72,Moderate,22.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 06:00 PM,2018,01,03,18,24.6,77,Moderate,27.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 07:00 PM,2018,01,03,19,31.3,91,Moderate,38.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 08:00 PM,2018,01,03,20,29.6,88,Moderate,28.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 09:00 PM,2018,01,03,21,26.3,81,Moderate,23.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 10:00 PM,2018,01,03,22,39.6,111,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-03 11:00 PM,2018,01,03,23,57.8,152,Unhealthy,76.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 12:00 AM,2018,01,04,00,80.4,164,Unhealthy,103.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 01:00 AM,2018,01,04,01,83.7,166,Unhealthy,87.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 02:00 AM,2018,01,04,02,94.8,171,Unhealthy,106.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 03:00 AM,2018,01,04,03,74.9,161,Unhealthy,55.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 04:00 AM,2018,01,04,04,57.4,152,Unhealthy,40.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 05:00 AM,2018,01,04,05,58.7,153,Unhealthy,60.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 06:00 AM,2018,01,04,06,90.3,169,Unhealthy,122.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 07:00 AM,2018,01,04,07,118.7,184,Unhealthy,147.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 08:00 AM,2018,01,04,08,128.3,189,Unhealthy,138.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 09:00 AM,2018,01,04,09,147.2,198,Unhealthy,166.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 10:00 AM,2018,01,04,10,144.1,197,Unhealthy,141.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 11:00 AM,2018,01,04,11,116.5,182,Unhealthy,89.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 12:00 PM,2018,01,04,12,110.7,180,Unhealthy,105.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 01:00 PM,2018,01,04,13,80.8,164,Unhealthy,51.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 02:00 PM,2018,01,04,14,55.4,150,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 03:00 PM,2018,01,04,15,52.7,143,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 04:00 PM,2018,01,04,16,44.8,124,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 05:00 PM,2018,01,04,17,42.9,119,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 06:00 PM,2018,01,04,18,58.9,153,Unhealthy,75.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 07:00 PM,2018,01,04,19,71.9,159,Unhealthy,85.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 08:00 PM,2018,01,04,20,70.9,159,Unhealthy,70.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 09:00 PM,2018,01,04,21,64.9,156,Unhealthy,59.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 10:00 PM,2018,01,04,22,63.9,155,Unhealthy,63.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-04 11:00 PM,2018,01,04,23,68.9,158,Unhealthy,74.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 12:00 AM,2018,01,05,00,115.0,182,Unhealthy,161.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 01:00 AM,2018,01,05,01,133.5,191,Unhealthy,152.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 02:00 AM,2018,01,05,02,124.7,187,Unhealthy,116.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 03:00 AM,2018,01,05,03,146.8,198,Unhealthy,169.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 04:00 AM,2018,01,05,04,163.4,214,Very Unhealthy,180.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 05:00 AM,2018,01,05,05,168.7,219,Very Unhealthy,174.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 06:00 AM,2018,01,05,06,174.3,225,Very Unhealthy,180.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 07:00 AM,2018,01,05,07,184.7,235,Very Unhealthy,195.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 08:00 AM,2018,01,05,08,179.3,230,Very Unhealthy,174.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 09:00 AM,2018,01,05,09,166.1,216,Very Unhealthy,153.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 10:00 AM,2018,01,05,10,153.1,204,Very Unhealthy,140.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 11:00 AM,2018,01,05,11,145.9,198,Unhealthy,130.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 12:00 PM,2018,01,05,12,143.0,196,Unhealthy,139.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 01:00 PM,2018,01,05,13,123.0,186,Unhealthy,103.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 02:00 PM,2018,01,05,14,103.3,176,Unhealthy,85.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 03:00 PM,2018,01,05,15,90.6,169,Unhealthy,78.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 04:00 PM,2018,01,05,16,77.3,162,Unhealthy,64.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 05:00 PM,2018,01,05,17,72.6,160,Unhealthy,68.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 06:00 PM,2018,01,05,18,76.3,162,Unhealthy,80.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 07:00 PM,2018,01,05,19,77.1,162,Unhealthy,78.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 08:00 PM,2018,01,05,20,80.0,164,Unhealthy,83.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 09:00 PM,2018,01,05,21,89.5,169,Unhealthy,99.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 10:00 PM,2018,01,05,22,98.2,173,Unhealthy,107.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-05 11:00 PM,2018,01,05,23,107.6,178,Unhealthy,117.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 12:00 AM,2018,01,06,00,126.3,188,Unhealthy,145.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 01:00 AM,2018,01,06,01,154.1,205,Very Unhealthy,182.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 02:00 AM,2018,01,06,02,111.5,180,Unhealthy,69.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 03:00 AM,2018,01,06,03,76.7,162,Unhealthy,42.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 04:00 AM,2018,01,06,04,57.8,152,Unhealthy,39.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 05:00 AM,2018,01,06,05,42.4,118,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 06:00 AM,2018,01,06,06,32.7,94,Moderate,23.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 07:00 AM,2018,01,06,07,29.8,88,Moderate,27.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 08:00 AM,2018,01,06,08,31.9,93,Moderate,34.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 09:00 AM,2018,01,06,09,104.4,176,Unhealthy,177.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 10:00 AM,2018,01,06,10,134.7,192,Unhealthy,165.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 11:00 AM,2018,01,06,11,115.3,182,Unhealthy,96.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 12:00 PM,2018,01,06,12,120.6,185,Unhealthy,126.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 01:00 PM,2018,01,06,13,100.3,174,Unhealthy,80.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 02:00 PM,2018,01,06,14,79.6,163,Unhealthy,59.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 03:00 PM,2018,01,06,15,68.8,158,Unhealthy,58.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 04:00 PM,2018,01,06,16,50.9,139,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 05:00 PM,2018,01,06,17,39.9,112,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 06:00 PM,2018,01,06,18,39.9,112,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 07:00 PM,2018,01,06,19,40.4,113,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 08:00 PM,2018,01,06,20,44.7,124,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 09:00 PM,2018,01,06,21,49.8,136,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 10:00 PM,2018,01,06,22,47.4,130,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-06 11:00 PM,2018,01,06,23,47.2,130,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-07 12:00 AM,2018,01,07,00,51.5,140,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-07 01:00 AM,2018,01,07,01,64.2,155,Unhealthy,77.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-07 02:00 AM,2018,01,07,02,78.6,163,Unhealthy,93.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-07 03:00 AM,2018,01,07,03,97.8,173,Unhealthy,117.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-07 04:00 AM,2018,01,07,04,99.9,174,Unhealthy,102.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-07 05:00 AM,2018,01,07,05,114.9,182,Unhealthy,130.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-07 06:00 AM,2018,01,07,06,119.9,184,Unhealthy,125.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-07 07:00 AM,2018,01,07,07,128.5,189,Unhealthy,137.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-07 08:00 AM,2018,01,07,08,129.7,189,Unhealthy,131.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-07 09:00 AM,2018,01,07,09,131.8,190,Unhealthy,134.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-07 10:00 AM,2018,01,07,10,136.9,193,Unhealthy,142.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-07 11:00 AM,2018,01,07,11,144.4,197,Unhealthy,152.0,UG/M3,1 Hr,Valid
Shenyang,PM2.5 - Principal,2018-01-07 12:00 PM,2018,01,07,12,130.8,190,Unhealthy,117.0,UG/M3,1 Hr,Valid
