Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Guangzhou,PM2.5 - Principal,2013-01-01 01:00 AM,2013,01,01,01,89.8,169,Unhealthy,83.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 02:00 AM,2013,01,01,02,92.4,170,Unhealthy,95.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 03:00 AM,2013,01,01,03,93.2,170,Unhealthy,94.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 04:00 AM,2013,01,01,04,74.1,161,Unhealthy,55.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 05:00 AM,2013,01,01,05,67.0,157,Unhealthy,60.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 06:00 AM,2013,01,01,06,54.0,147,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 07:00 AM,2013,01,01,07,48.0,132,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 08:00 AM,2013,01,01,08,44.0,122,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 09:00 AM,2013,01,01,09,41.9,117,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 10:00 AM,2013,01,01,10,38.4,108,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 11:00 AM,2013,01,01,11,40.2,113,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 12:00 PM,2013,01,01,12,44.1,122,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 01:00 PM,2013,01,01,13,53.5,145,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 02:00 PM,2013,01,01,14,57.7,152,Unhealthy,62.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 03:00 PM,2013,01,01,15,54.1,147,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 04:00 PM,2013,01,01,16,51.8,141,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 05:00 PM,2013,01,01,17,54.1,147,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 06:00 PM,2013,01,01,18,56.7,152,Unhealthy,60.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 07:00 PM,2013,01,01,19,58.6,153,Unhealthy,61.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 08:00 PM,2013,01,01,20,65.5,156,Unhealthy,72.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 09:00 PM,2013,01,01,21,59.2,153,Unhealthy,53.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 10:00 PM,2013,01,01,22,55.5,151,Unhealthy,50.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-01 11:00 PM,2013,01,01,23,55.5,151,Unhealthy,54.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 12:00 AM,2013,01,02,00,58.0,152,Unhealthy,63.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 01:00 AM,2013,01,02,01,57.0,152,Unhealthy,55.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 02:00 AM,2013,01,02,02,55.0,149,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 03:00 AM,2013,01,02,03,58.6,153,Unhealthy,66.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 04:00 AM,2013,01,02,04,60.5,154,Unhealthy,65.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 05:00 AM,2013,01,02,05,61.3,154,Unhealthy,63.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 06:00 AM,2013,01,02,06,60.6,154,Unhealthy,59.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 07:00 AM,2013,01,02,07,62.9,155,Unhealthy,68.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 08:00 AM,2013,01,02,08,63.3,155,Unhealthy,66.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 09:00 AM,2013,01,02,09,65.1,156,Unhealthy,69.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 10:00 AM,2013,01,02,10,66.1,156,Unhealthy,69.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 11:00 AM,2013,01,02,11,69.9,158,Unhealthy,76.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 12:00 PM,2013,01,02,12,77.1,162,Unhealthy,86.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 01:00 PM,2013,01,02,13,77.0,162,Unhealthy,77.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 02:00 PM,2013,01,02,14,77.7,162,Unhealthy,82.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 03:00 PM,2013,01,02,15,75.0,161,Unhealthy,69.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 04:00 PM,2013,01,02,16,70.9,159,Unhealthy,62.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 05:00 PM,2013,01,02,17,67.1,157,Unhealthy,59.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 06:00 PM,2013,01,02,18,62.8,155,Unhealthy,56.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 07:00 PM,2013,01,02,19,66.0,156,Unhealthy,72.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 08:00 PM,2013,01,02,20,70.2,159,Unhealthy,78.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 09:00 PM,2013,01,02,21,77.3,162,Unhealthy,89.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 10:00 PM,2013,01,02,22,83.3,165,Unhealthy,92.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-02 11:00 PM,2013,01,02,23,86.7,167,Unhealthy,92.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-03 12:00 AM,2013,01,03,00,76.6,162,Unhealthy,61.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-03 01:00 AM,2013,01,03,01,72.4,160,Unhealthy,66.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-03 02:00 AM,2013,01,03,02,68.3,158,Unhealthy,62.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-03 03:00 AM,2013,01,03,03,61.4,154,Unhealthy,53.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-03 04:00 AM,2013,01,03,04,55.0,149,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-03 05:00 AM,2013,01,03,05,52.2,142,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-03 06:00 AM,2013,01,03,06,67.5,157,Unhealthy,85.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-03 07:00 AM,2013,01,03,07,100.6,174,Unhealthy,133.0,UG/M3,1 Hr,Valid
Guangzhou,PM2.5 - Principal,2013-01-03 08:00 AM,2013,01,03,08,74.3,161,Unhealthy,48.0,UG/M3,1 Hr,Valid
